batch_date,batch_time,speed
2019-01-12,9:40,35.44415122
2019-01-12,9:50,35.36491435
2019-01-12,10:00,35.27158557
2019-01-12,10:10,35.21742234
2019-01-12,10:20,35.24003609
2019-01-12,10:30,35.28772146
2019-01-12,10:40,35.47642547
2019-01-12,10:50,35.65226574
2019-01-12,11:00,35.91179445
2019-01-12,11:10,36.26223238
2019-01-12,11:20,36.60719846
2019-01-12,11:30,36.99243445
2019-01-12,11:40,37.40432612
2019-01-12,11:50,37.85841642
2019-01-12,12:00,38.40050195
2019-01-12,12:10,38.99434556
2019-01-12,12:20,39.53269999
2019-01-12,12:30,40.18474893
2019-01-12,12:40,40.66707437
2019-01-12,12:50,40.96907801
2019-01-12,13:00,41.03883176
2019-01-12,13:10,40.89944246
2019-01-12,13:20,40.50833721
2019-01-12,13:30,39.97361781
2019-01-12,13:40,39.36356393
2019-01-12,13:50,38.66647334
2019-01-12,14:00,38.04730054
2019-01-12,14:10,37.67606801
2019-01-12,14:20,37.33509911
2019-01-12,14:30,37.08526871
2019-01-12,14:40,36.91947151
2019-01-12,14:50,36.80551281
2019-01-12,15:00,36.82710253
2019-01-12,15:10,36.895019
2019-01-12,15:20,36.90236746
2019-01-12,15:30,36.85160261
2019-01-12,15:40,36.88369357
2019-01-12,15:50,36.85368613
2019-01-12,16:00,36.88697574
2019-01-12,16:10,36.89958746
2019-01-12,16:20,36.82760702
2019-01-12,16:30,36.71810502
2019-01-12,16:40,36.63709308
2019-01-12,16:50,36.42851103
2019-01-12,17:00,36.29204174
2019-01-12,17:10,35.88053166
2019-01-12,17:20,34.8204976
2019-01-12,17:30,33.98554555
2019-01-12,17:40,33.49167275
2019-01-12,17:50,32.54710499
2019-01-12,18:00,31.76858213
2019-01-12,18:10,31.54315863
2019-01-12,18:20,31.05437593
2019-01-12,18:30,30.80584682
2019-01-12,18:40,31.24669445
2019-01-12,18:50,32.03378864
2019-01-12,19:00,32.98119806
2019-01-12,19:10,34.0086339
2019-01-12,19:20,34.90886595
2019-01-12,19:30,35.7614484
2019-01-12,19:40,36.54011097
2019-01-12,19:50,37.14291621
2019-01-12,20:00,37.58064744
2019-01-12,20:10,37.78902677
2019-01-12,20:20,37.72574106
2019-01-12,20:30,37.76158032
2019-01-12,20:40,37.95189026
2019-01-12,20:50,38.17173266
2019-01-12,21:00,38.45881252
2019-01-12,21:10,38.80682458
2019-01-12,21:20,39.07028156
2019-01-12,21:30,39.41842132
2019-01-12,21:40,39.85797288
2019-01-12,21:50,40.28764451
2019-01-12,22:00,40.8161555
2019-01-12,22:10,41.28258864
2019-01-12,22:20,41.57413769
2019-01-12,22:30,42.06415853
2019-01-12,22:40,42.69372407
2019-01-12,22:50,43.25725057
2019-01-12,23:00,43.78306751
2019-01-12,23:10,44.25710229
2019-01-12,23:20,44.88224275
2019-01-12,23:30,45.34261444
2019-01-12,23:40,45.60390863
2019-01-12,23:50,45.85480181
2019-01-13,0:00,46.16185571
2019-01-13,0:10,46.36226611
2019-01-13,0:20,46.50844838
2019-01-13,0:30,46.74024262
2019-01-13,0:40,46.97737969
2019-01-13,0:50,47.23649216
2019-01-13,1:00,47.51330146
2019-01-13,1:10,47.73714589
2019-01-13,1:20,48.01683189
2019-01-13,1:30,48.24587507
2019-01-13,1:40,48.42153145
2019-01-13,1:50,48.63229798
2019-01-13,2:00,48.80471421
2019-01-13,2:10,48.9889595
2019-01-13,2:20,49.21921026
2019-01-13,2:30,49.42293738
2019-01-13,2:40,49.58033363
2019-01-13,2:50,49.68687412
2019-01-13,3:00,49.81926087
2019-01-13,3:10,49.99961654
2019-01-13,3:20,50.24479755
2019-01-13,3:30,50.44800474
2019-01-13,3:40,50.65995779
2019-01-13,3:50,50.85437637
2019-01-13,4:00,51.09958762
2019-01-13,4:10,51.28231377
2019-01-13,4:20,51.50677871
2019-01-13,4:30,51.62308093
2019-01-13,4:40,51.66333847
2019-01-13,4:50,51.7477491
2019-01-13,5:00,51.83655719
2019-01-13,5:10,51.70286795
2019-01-13,5:20,51.67309995
2019-01-13,5:30,51.64993319
2019-01-13,5:40,51.57599642
2019-01-13,5:50,51.58093784
2019-01-13,6:00,51.50421781
2019-01-13,6:10,51.30638977
2019-01-13,6:20,51.03329275
2019-01-13,6:30,50.60139861
2019-01-13,6:40,49.98407108
2019-01-13,6:50,49.19660095
2019-01-13,7:00,48.32927921
2019-01-13,7:10,47.03999019
2019-01-13,7:20,45.26924834
2019-01-13,7:30,43.46975828
2019-01-13,7:40,41.39106546
2019-01-13,7:50,39.33449927
2019-01-13,8:00,37.62437396
2019-01-13,8:10,36.24705104
2019-01-13,8:20,35.04720179
2019-01-13,8:30,34.35878711
2019-01-13,8:40,34.07652313
2019-01-13,8:50,34.00312516
2019-01-13,9:00,34.3531193
2019-01-13,9:10,35.02759461
2019-01-13,9:20,35.36237407
2019-01-13,9:30,35.44749881
2019-01-13,9:40,35.44417953
2019-01-13,9:50,35.36494272
2019-01-13,10:00,35.271614
2019-01-13,10:10,35.21745083
2019-01-13,10:20,35.24006463
2019-01-13,10:30,35.28775005
2019-01-13,10:40,35.47645411
2019-01-13,10:50,35.65229442
2019-01-13,11:00,35.91182317
2019-01-13,11:10,36.26226114
2019-01-13,11:20,36.60722726
2019-01-13,11:30,36.99246327
2019-01-13,11:40,37.40435497
2019-01-13,11:50,37.8584453
2019-01-13,12:00,38.40053085
2019-01-13,12:10,38.99437449
2019-01-13,12:20,39.53272893
2019-01-13,12:30,40.18477789
2019-01-13,12:40,40.66710334
2019-01-13,12:50,40.96910699
2019-01-13,13:00,41.03886075
2019-01-13,13:10,40.89947146
2019-01-13,13:20,40.50836621
2019-01-13,13:30,39.97364681
2019-01-13,13:40,39.36359293
2019-01-13,13:50,38.66650233
2019-01-13,14:00,38.04732952
2019-01-13,14:10,37.67609699
2019-01-13,14:20,37.33512808
2019-01-13,14:30,37.08529767
2019-01-13,14:40,36.91950044
2019-01-13,14:50,36.80554173
2019-01-13,15:00,36.82713143
2019-01-13,15:10,36.89504788
2019-01-13,15:20,36.90239632
2019-01-13,15:30,36.85163144
2019-01-13,15:40,36.88372237
2019-01-13,15:50,36.8537149
2019-01-13,16:00,36.88700448
2019-01-13,16:10,36.89961616
2019-01-13,16:20,36.82763569
2019-01-13,16:30,36.71813365
2019-01-13,16:40,36.63712167
2019-01-13,16:50,36.42853958
2019-01-13,17:00,36.29207024
2019-01-13,17:10,35.88056012
2019-01-13,17:20,34.82052601
2019-01-13,17:30,33.98557391
2019-01-13,17:40,33.49170106
2019-01-13,17:50,32.54713325
2019-01-13,18:00,31.76861034
2019-01-13,18:10,31.54318678
2019-01-13,18:20,31.05440402
2019-01-13,18:30,30.80587486
2019-01-13,18:40,31.24672243
2019-01-13,18:50,32.03381656
2019-01-13,19:00,32.98122592
2019-01-13,19:10,34.00866169
2019-01-13,19:20,34.90889368
2019-01-13,19:30,35.76147606
2019-01-13,19:40,36.54013856
2019-01-13,19:50,37.14294374
2019-01-13,20:00,37.5806749
2019-01-13,20:10,37.78905415
2019-01-13,20:20,37.72576836
2019-01-13,20:30,37.76160756
2019-01-13,20:40,37.95191742
2019-01-13,20:50,38.17175974
2019-01-13,21:00,38.45883952
2019-01-13,21:10,38.80685151
2019-01-13,21:20,39.07030841
2019-01-13,21:30,39.41844808
2019-01-13,21:40,39.85799956
2019-01-13,21:50,40.28767111
2019-01-13,22:00,40.81618201
2019-01-13,22:10,41.28261507
2019-01-13,22:20,41.57416403
2019-01-13,22:30,42.06418479
2019-01-13,22:40,42.69375024
2019-01-13,22:50,43.25727665
2019-01-13,23:00,43.7830935
2019-01-13,23:10,44.25712818
2019-01-13,23:20,44.88226856
2019-01-13,23:30,45.34264015
2019-01-13,23:40,45.60393425
2019-01-13,23:50,45.85482734
2019-01-14,0:00,46.16188114
2019-01-14,0:10,46.36229144
2019-01-14,0:20,46.50847361
2019-01-14,0:30,46.74026775
2019-01-14,0:40,46.97740472
2019-01-14,0:50,47.23651709
2019-01-14,1:00,47.51332629
2019-01-14,1:10,47.73717063
2019-01-14,1:20,48.01685653
2019-01-14,1:30,48.24589961
2019-01-14,1:40,48.42155588
2019-01-14,1:50,48.63232231
2019-01-14,2:00,48.80473844
2019-01-14,2:10,48.98898362
2019-01-14,2:20,49.21923428
2019-01-14,2:30,49.42296129
2019-01-14,2:40,49.58035744
2019-01-14,2:50,49.68689782
2019-01-14,3:00,49.81928447
2019-01-14,3:10,49.99964003
2019-01-14,3:20,50.24482093
2019-01-14,3:30,50.44802802
2019-01-14,3:40,50.65998096
2019-01-14,3:50,50.85439943
2019-01-14,4:00,51.09961057
2019-01-14,4:10,51.28233661
2019-01-14,4:20,51.50680144
2019-01-14,4:30,51.62310355
2019-01-14,4:40,51.66336098
2019-01-14,4:50,51.7477715
2019-01-14,5:00,51.83657948
2019-01-14,5:10,51.70289013
2019-01-14,5:20,51.67312202
2019-01-14,5:30,51.64995515
2019-01-14,5:40,51.57601826
2019-01-14,5:50,51.58095956
2019-01-14,6:00,51.50423943
2019-01-14,6:10,51.30641127
2019-01-14,6:20,51.03331414
2019-01-14,6:30,50.60141989
2019-01-14,6:40,49.98409224
2019-01-14,6:50,49.196622
2019-01-14,7:00,48.32930014
2019-01-14,7:10,47.04001101
2019-01-14,7:20,45.26926904
2019-01-14,7:30,43.46977887
2019-01-14,7:40,41.39108594
2019-01-14,7:50,39.33451964
2019-01-14,8:00,37.62439421
2019-01-14,8:10,36.24707118
2019-01-14,8:20,35.04722181
2019-01-14,8:30,34.35880702
2019-01-14,8:40,34.07654292
2019-01-14,8:50,34.00314484
2019-01-14,9:00,34.35313886
2019-01-14,9:10,35.02761406
2019-01-14,9:20,35.3623934
2019-01-14,9:30,35.44751803
2019-01-14,9:40,35.44419864
2019-01-14,9:50,35.36496171
2019-01-14,10:00,35.27163287
2019-01-14,10:10,35.21746959
2019-01-14,10:20,35.24008328
2019-01-14,10:30,35.28776858
2019-01-14,10:40,35.47647253
2019-01-14,10:50,35.65231273
2019-01-14,11:00,35.91184136
2019-01-14,11:10,36.26227922
2019-01-14,11:20,36.60724522
2019-01-14,11:30,36.99248112
2019-01-14,11:40,37.40437271
2019-01-14,11:50,37.85846292
2019-01-14,12:00,38.40054836
2019-01-14,12:10,38.99439188
2019-01-14,12:20,39.53274621
2019-01-14,12:30,40.18479505
2019-01-14,12:40,40.6671204
2019-01-14,12:50,40.96912394
2019-01-14,13:00,41.03887758
2019-01-14,13:10,40.89948818
2019-01-14,13:20,40.50838281
2019-01-14,13:30,39.9736633
2019-01-14,13:40,39.36360931
2019-01-14,13:50,38.6665186
2019-01-14,14:00,38.04734568
2019-01-14,14:10,37.67611304
2019-01-14,14:20,37.33514402
2019-01-14,14:30,37.08531349
2019-01-14,14:40,36.91951616
2019-01-14,14:50,36.80555734
2019-01-14,15:00,36.82714692
2019-01-14,15:10,36.89506326
2019-01-14,15:20,36.90241159
2019-01-14,15:30,36.8516466
2019-01-14,15:40,36.88373742
2019-01-14,15:50,36.85372984
2019-01-14,16:00,36.88701932
2019-01-14,16:10,36.89963089
2019-01-14,16:20,36.82765031
2019-01-14,16:30,36.71814816
2019-01-14,16:40,36.63713607
2019-01-14,16:50,36.42855388
2019-01-14,17:00,36.29208444
2019-01-14,17:10,35.88057421
2019-01-14,17:20,34.82054
2019-01-14,17:30,33.98558779
2019-01-14,17:40,33.49171484
2019-01-14,17:50,32.54714692
2019-01-14,18:00,31.7686239
2019-01-14,18:10,31.54320024
2019-01-14,18:20,31.05441738
2019-01-14,18:30,30.80588811
2019-01-14,18:40,31.24673558
2019-01-14,18:50,32.0338296
2019-01-14,19:00,32.98123886
2019-01-14,19:10,34.00867453
2019-01-14,19:20,34.90890642
2019-01-14,19:30,35.7614887
2019-01-14,19:40,36.5401511
2019-01-14,19:50,37.14295617
2019-01-14,20:00,37.58068723
2019-01-14,20:10,37.78906639
2019-01-14,20:20,37.7257805
2019-01-14,20:30,37.76161959
2019-01-14,20:40,37.95192936
2019-01-14,20:50,38.17177158
2019-01-14,21:00,38.45885126
2019-01-14,21:10,38.80686315
2019-01-14,21:20,39.07031995
2019-01-14,21:30,39.41845953
2019-01-14,21:40,39.85801091
2019-01-14,21:50,40.28768236
2019-01-14,22:00,40.81619318
2019-01-14,22:10,41.28262613
2019-01-14,22:20,41.574175
2019-01-14,22:30,42.06419566
2019-01-14,22:40,42.69376102
2019-01-14,22:50,43.25728734
2019-01-14,23:00,43.7831041
2019-01-14,23:10,44.25713869
2019-01-14,23:20,44.88227897
2019-01-14,23:30,45.34265047
2019-01-14,23:40,45.60394448
2019-01-14,23:50,45.85483747
2019-01-15,0:00,46.16189119
2019-01-15,0:10,46.3623014
2019-01-15,0:20,46.50848348
2019-01-15,0:30,46.74027753
2019-01-15,0:40,46.97741441
2019-01-15,0:50,47.2365267
2019-01-15,1:00,47.51333581
2019-01-15,1:10,47.73718006
2019-01-15,1:20,48.01686587
2019-01-15,1:30,48.24590886
2019-01-15,1:40,48.42156505
2019-01-15,1:50,48.63233139
2019-01-15,2:00,48.80474743
2019-01-15,2:10,48.98899253
2019-01-15,2:20,49.2192431
2019-01-15,2:30,49.42297003
2019-01-15,2:40,49.5803661
2019-01-15,2:50,49.6869064
2019-01-15,3:00,49.81929296
2019-01-15,3:10,49.99964844
2019-01-15,3:20,50.24482926
2019-01-15,3:30,50.44803626
2019-01-15,3:40,50.65998912
2019-01-15,3:50,50.85440751
2019-01-15,4:00,51.09961858
2019-01-15,4:10,51.28234454
2019-01-15,4:20,51.50680929
2019-01-15,4:30,51.62311132
2019-01-15,4:40,51.66336868
2019-01-15,4:50,51.74777911
2019-01-15,5:00,51.83658702
2019-01-15,5:10,51.70289759
2019-01-15,5:20,51.6731294
2019-01-15,5:30,51.64996246
2019-01-15,5:40,51.5760255
2019-01-15,5:50,51.58096672
2019-01-15,6:00,51.50424651
2019-01-15,6:10,51.30641828
2019-01-15,6:20,51.03332107
2019-01-15,6:30,50.60142676
2019-01-15,6:40,49.98409903
2019-01-15,6:50,49.19662872
2019-01-15,7:00,48.32930679
2019-01-15,7:10,47.04001759
2019-01-15,7:20,45.26927555
2019-01-15,7:30,43.46978531
2019-01-15,7:40,41.39109231
2019-01-15,7:50,39.33452594
2019-01-15,8:00,37.62440044
2019-01-15,8:10,36.24707734
2019-01-15,8:20,35.0472279
2019-01-15,8:30,34.35881305
2019-01-15,8:40,34.07654888
2019-01-15,8:50,34.00315073
2019-01-15,9:00,34.35314469
2019-01-15,9:10,35.02761982
2019-01-15,9:20,35.3623991
2019-01-15,9:30,35.44752366
2019-01-15,9:40,35.4442042
2019-01-15,9:50,35.36496721
2019-01-15,10:00,35.27163831
2019-01-15,10:10,35.21747497
2019-01-15,10:20,35.24008859
2019-01-15,10:30,35.28777383
2019-01-15,10:40,35.47647772
2019-01-15,10:50,35.65231785
2019-01-15,11:00,35.91184643
2019-01-15,11:10,36.26228422
2019-01-15,11:20,36.60725016
2019-01-15,11:30,36.992486
2019-01-15,11:40,37.40437753
2019-01-15,11:50,37.85846769
2019-01-15,12:00,38.40055307
2019-01-15,12:10,38.99439653
2019-01-15,12:20,39.5327508
2019-01-15,12:30,40.18479959
2019-01-15,12:40,40.66712488
2019-01-15,12:50,40.96912836
2019-01-15,13:00,41.03888195
2019-01-15,13:10,40.89949249
2019-01-15,13:20,40.50838707
2019-01-15,13:30,39.9736675
2019-01-15,13:40,39.36361346
2019-01-15,13:50,38.66652269
2019-01-15,14:00,38.04734972
2019-01-15,14:10,37.67611702
2019-01-15,14:20,37.33514795
2019-01-15,14:30,37.08531737
2019-01-15,14:40,36.91951999
2019-01-15,14:50,36.80556112
2019-01-15,15:00,36.82715065
2019-01-15,15:10,36.89506694
2019-01-15,15:20,36.90241522
2019-01-15,15:30,36.85165018
2019-01-15,15:40,36.88374095
2019-01-15,15:50,36.85373332
2019-01-15,16:00,36.88702275
2019-01-15,16:10,36.89963428
2019-01-15,16:20,36.82765365
2019-01-15,16:30,36.71815145
2019-01-15,16:40,36.63713931
2019-01-15,16:50,36.42855707
2019-01-15,17:00,36.29208759
2019-01-15,17:10,35.88057731
2019-01-15,17:20,34.82054305
2019-01-15,17:30,33.9855908
2019-01-15,17:40,33.4917178
2019-01-15,17:50,32.54714984
2019-01-15,18:00,31.76862678
2019-01-15,18:10,31.54320308
2019-01-15,18:20,31.05442017
2019-01-15,18:30,30.80589086
2019-01-15,18:40,31.24673829
2019-01-15,18:50,32.03383227
2019-01-15,19:00,32.98124148
2019-01-15,19:10,34.00867711
2019-01-15,19:20,34.90890896
2019-01-15,19:30,35.7614912
2019-01-15,19:40,36.54015356
2019-01-15,19:50,37.14295859
2019-01-15,20:00,37.58068961
2019-01-15,20:10,37.78906873
2019-01-15,20:20,37.7257828
2019-01-15,20:30,37.76162186
2019-01-15,20:40,37.95193159
2019-01-15,20:50,38.17177376
2019-01-15,21:00,38.45885341
2019-01-15,21:10,38.80686526
2019-01-15,21:20,39.07032203
2019-01-15,21:30,39.41846157
2019-01-15,21:40,39.85801292
2019-01-15,21:50,40.28768433
2019-01-15,22:00,40.81619511
2019-01-15,22:10,41.28262803
2019-01-15,22:20,41.57417687
2019-01-15,22:30,42.06419749
2019-01-15,22:40,42.69376282
2019-01-15,22:50,43.2572891
2019-01-15,23:00,43.78310582
2019-01-15,23:10,44.25714038
2019-01-15,23:20,44.88228063
2019-01-15,23:30,45.3426521
2019-01-15,23:40,45.60394608
2019-01-15,23:50,45.85483904
2019-01-16,0:00,46.16189272
2019-01-16,0:10,46.3623029
2019-01-16,0:20,46.50848495
2019-01-16,0:30,46.74027897
2019-01-16,0:40,46.97741583
2019-01-16,0:50,47.23652808
2019-01-16,1:00,47.51333716
2019-01-16,1:10,47.73718138
2019-01-16,1:20,48.01686716
2019-01-16,1:30,48.24591013
2019-01-16,1:40,48.42156629
2019-01-16,1:50,48.6323326
2019-01-16,2:00,48.80474861
2019-01-16,2:10,48.98899369
2019-01-16,2:20,49.21924423
2019-01-16,2:30,49.42297113
2019-01-16,2:40,49.58036717
2019-01-16,2:50,49.68690745
2019-01-16,3:00,49.81929399
2019-01-16,3:10,49.99964943
2019-01-16,3:20,50.24483023
2019-01-16,3:30,50.44803721
2019-01-16,3:40,50.65999004
2019-01-16,3:50,50.85440841
2019-01-16,4:00,51.09961945
2019-01-16,4:10,51.28234538
2019-01-16,4:20,51.50681011
2019-01-16,4:30,51.62311212
2019-01-16,4:40,51.66336945
2019-01-16,4:50,51.74777986
2019-01-16,5:00,51.83658775
2019-01-16,5:10,51.7028983
2019-01-16,5:20,51.67313009
2019-01-16,5:30,51.64996312
2019-01-16,5:40,51.57602614
2019-01-16,5:50,51.58096734
2019-01-16,6:00,51.50424711
2019-01-16,6:10,51.30641886
2019-01-16,6:20,51.03332163
2019-01-16,6:30,50.60142729
2019-01-16,6:40,49.98409955
2019-01-16,6:50,49.19662921
2019-01-16,7:00,48.32930727
2019-01-16,7:10,47.04001805
2019-01-16,7:20,45.26927599
2019-01-16,7:30,43.46978573
2019-01-16,7:40,41.39109271
2019-01-16,7:50,39.33452632
2019-01-16,8:00,37.6244008
2019-01-16,8:10,36.24707768
2019-01-16,8:20,35.04722823
2019-01-16,8:30,34.35881335
2019-01-16,8:40,34.07654917
2019-01-16,8:50,34.003151
2019-01-16,9:00,34.35314494
2019-01-16,9:10,35.02762005
2019-01-16,9:20,35.36239932
2019-01-16,9:30,35.44752386
2019-01-16,9:40,35.44420439
2019-01-16,9:50,35.36496738
2019-01-16,10:00,35.27163847
2019-01-16,10:10,35.21747511
2019-01-16,10:20,35.24008872
2019-01-16,10:30,35.28777394
2019-01-16,10:40,35.47647781
2019-01-16,10:50,35.65231793
2019-01-16,11:00,35.91184649
2019-01-16,11:10,36.26228427
2019-01-16,11:20,36.6072502
2019-01-16,11:30,36.99248603
2019-01-16,11:40,37.40437754
2019-01-16,11:50,37.85846768
2019-01-16,12:00,38.40055305
2019-01-16,12:10,38.9943965
2019-01-16,12:20,39.53275076
2019-01-16,12:30,40.18479953
2019-01-16,12:40,40.66712481
2019-01-16,12:50,40.96912827
2019-01-16,13:00,41.03888185
2019-01-16,13:10,40.89949238
2019-01-16,13:20,40.50838695
2019-01-16,13:30,39.97366737
2019-01-16,13:40,39.36361331
2019-01-16,13:50,38.66652254
2019-01-16,14:00,38.04734955
2019-01-16,14:10,37.67611685
2019-01-16,14:20,37.33514776
2019-01-16,14:30,37.08531718
2019-01-16,14:40,36.91951978
2019-01-16,14:50,36.8055609
2019-01-16,15:00,36.82715042
2019-01-16,15:10,36.8950667
2019-01-16,15:20,36.90241497
2019-01-16,15:30,36.85164992
2019-01-16,15:40,36.88374068
2019-01-16,15:50,36.85373304
2019-01-16,16:00,36.88702246
2019-01-16,16:10,36.89963398
2019-01-16,16:20,36.82765334
2019-01-16,16:30,36.71815113
2019-01-16,16:40,36.63713899
2019-01-16,16:50,36.42855674
2019-01-16,17:00,36.29208725
2019-01-16,17:10,35.88057696
2019-01-16,17:20,34.8205427
2019-01-16,17:30,33.98559044
2019-01-16,17:40,33.49171743
2019-01-16,17:50,32.54714946
2019-01-16,18:00,31.76862639
2019-01-16,18:10,31.54320268
2019-01-16,18:20,31.05441977
2019-01-16,18:30,30.80589045
2019-01-16,18:40,31.24673787
2019-01-16,18:50,32.03383184
2019-01-16,19:00,32.98124105
2019-01-16,19:10,34.00867667
2019-01-16,19:20,34.90890852
2019-01-16,19:30,35.76149075
2019-01-16,19:40,36.5401531
2019-01-16,19:50,37.14295813
2019-01-16,20:00,37.58068914
2019-01-16,20:10,37.78906825
2019-01-16,20:20,37.72578232
2019-01-16,20:30,37.76162137
2019-01-16,20:40,37.95193109
2019-01-16,20:50,38.17177327
2019-01-16,21:00,38.45885291
2019-01-16,21:10,38.80686476
2019-01-16,21:20,39.07032152
2019-01-16,21:30,39.41846106
2019-01-16,21:40,39.8580124
2019-01-16,21:50,40.28768381
2019-01-16,22:00,40.81619458
2019-01-16,22:10,41.2826275
2019-01-16,22:20,41.57417633
2019-01-16,22:30,42.06419695
2019-01-16,22:40,42.69376227
2019-01-16,22:50,43.25728855
2019-01-16,23:00,43.78310527
2019-01-16,23:10,44.25713982
2019-01-16,23:20,44.88228007
2019-01-16,23:30,45.34265153
2019-01-16,23:40,45.6039455
2019-01-16,23:50,45.85483846
2019-01-17,0:00,46.16189214
2019-01-17,0:10,46.36230232
2019-01-17,0:20,46.50848437
2019-01-17,0:30,46.74027839
2019-01-17,0:40,46.97741524
2019-01-17,0:50,47.23652748
2019-01-17,1:00,47.51333656
2019-01-17,1:10,47.73718078
2019-01-17,1:20,48.01686656
2019-01-17,1:30,48.24590952
2019-01-17,1:40,48.42156568
2019-01-17,1:50,48.63233199
2019-01-17,2:00,48.804748
2019-01-17,2:10,48.98899307
2019-01-17,2:20,49.21924361
2019-01-17,2:30,49.42297052
2019-01-17,2:40,49.58036655
2019-01-17,2:50,49.68690683
2019-01-17,3:00,49.81929336
2019-01-17,3:10,49.99964881
2019-01-17,3:20,50.24482961
2019-01-17,3:30,50.44803658
2019-01-17,3:40,50.65998941
2019-01-17,3:50,50.85440778
2019-01-17,4:00,51.09961881
2019-01-17,4:10,51.28234475
2019-01-17,4:20,51.50680947
2019-01-17,4:30,51.62311148
2019-01-17,4:40,51.66336881
2019-01-17,4:50,51.74777922
2019-01-17,5:00,51.83658711
2019-01-17,5:10,51.70289766
2019-01-17,5:20,51.67312944
2019-01-17,5:30,51.64996248
2019-01-17,5:40,51.57602549
2019-01-17,5:50,51.5809667
2019-01-17,6:00,51.50424647
2019-01-17,6:10,51.30641821
2019-01-17,6:20,51.03332098
2019-01-17,6:30,50.60142664
2019-01-17,6:40,49.9840989
2019-01-17,6:50,49.19662857
2019-01-17,7:00,48.32930662
2019-01-17,7:10,47.0400174
2019-01-17,7:20,45.26927534
2019-01-17,7:30,43.46978508
2019-01-17,7:40,41.39109206
2019-01-17,7:50,39.33452567
2019-01-17,8:00,37.62440015
2019-01-17,8:10,36.24707703
2019-01-17,8:20,35.04722758
2019-01-17,8:30,34.35881271
2019-01-17,8:40,34.07654852
2019-01-17,8:50,34.00315035
2019-01-17,9:00,34.35314429
2019-01-17,9:10,35.02761941
2019-01-17,9:20,35.36239867
2019-01-17,9:30,35.44752321
2019-01-17,9:40,35.44420375
2019-01-17,9:50,35.36496674
2019-01-17,10:00,35.27163782
2019-01-17,10:10,35.21747446
2019-01-17,10:20,35.24008807
2019-01-17,10:30,35.2877733
2019-01-17,10:40,35.47647717
2019-01-17,10:50,35.6523173
2019-01-17,11:00,35.91184585
2019-01-17,11:10,36.26228364
2019-01-17,11:20,36.60724956
2019-01-17,11:30,36.99248539
2019-01-17,11:40,37.40437691
2019-01-17,11:50,37.85846705
2019-01-17,12:00,38.40055242
2019-01-17,12:10,38.99439587
2019-01-17,12:20,39.53275013
2019-01-17,12:30,40.1847989
2019-01-17,12:40,40.66712418
2019-01-17,12:50,40.96912765
2019-01-17,13:00,41.03888123
2019-01-17,13:10,40.89949176
2019-01-17,13:20,40.50838633
2019-01-17,13:30,39.97366675
2019-01-17,13:40,39.3636127
2019-01-17,13:50,38.66652192
2019-01-17,14:00,38.04734894
2019-01-17,14:10,37.67611623
2019-01-17,14:20,37.33514715
2019-01-17,14:30,37.08531657
2019-01-17,14:40,36.91951917
2019-01-17,14:50,36.80556029
2019-01-17,15:00,36.82714981
2019-01-17,15:10,36.8950661
2019-01-17,15:20,36.90241437
2019-01-17,15:30,36.85164932
2019-01-17,15:40,36.88374009
2019-01-17,15:50,36.85373245
2019-01-17,16:00,36.88702186
2019-01-17,16:10,36.89963339
2019-01-17,16:20,36.82765275
2019-01-17,16:30,36.71815055
2019-01-17,16:40,36.6371384
2019-01-17,16:50,36.42855615
2019-01-17,17:00,36.29208666
2019-01-17,17:10,35.88057638
2019-01-17,17:20,34.82054212
2019-01-17,17:30,33.98558986
2019-01-17,17:40,33.49171686
2019-01-17,17:50,32.54714889
2019-01-17,18:00,31.76862582
2019-01-17,18:10,31.54320212
2019-01-17,18:20,31.0544192
2019-01-17,18:30,30.80588988
2019-01-17,18:40,31.24673731
2019-01-17,18:50,32.03383128
2019-01-17,19:00,32.98124049
2019-01-17,19:10,34.00867612
2019-01-17,19:20,34.90890797
2019-01-17,19:30,35.7614902
2019-01-17,19:40,36.54015256
2019-01-17,19:50,37.14295759
2019-01-17,20:00,37.5806886
2019-01-17,20:10,37.78906771
2019-01-17,20:20,37.72578178
2019-01-17,20:30,37.76162084
2019-01-17,20:40,37.95193056
2019-01-17,20:50,38.17177274
2019-01-17,21:00,38.45885238
2019-01-17,21:10,38.80686423
2019-01-17,21:20,39.07032099
2019-01-17,21:30,39.41846053
2019-01-17,21:40,39.85801188
2019-01-17,21:50,40.28768329
2019-01-17,22:00,40.81619406
2019-01-17,22:10,41.28262699
2019-01-17,22:20,41.57417582
2019-01-17,22:30,42.06419644
2019-01-17,22:40,42.69376176
2019-01-17,22:50,43.25728805
2019-01-17,23:00,43.78310477
2019-01-17,23:10,44.25713932
2019-01-17,23:20,44.88227957
2019-01-17,23:30,45.34265104
2019-01-17,23:40,45.60394501
2019-01-17,23:50,45.85483798
2019-01-18,0:00,46.16189166
2019-01-18,0:10,46.36230184
2019-01-18,0:20,46.50848389
2019-01-18,0:30,46.74027791
2019-01-18,0:40,46.97741476
2019-01-18,0:50,47.23652701
2019-01-18,1:00,47.51333609
2019-01-18,1:10,47.73718031
2019-01-18,1:20,48.0168661
2019-01-18,1:30,48.24590906
2019-01-18,1:40,48.42156522
2019-01-18,1:50,48.63233154
2019-01-18,2:00,48.80474755
2019-01-18,2:10,48.98899262
2019-01-18,2:20,49.21924317
2019-01-18,2:30,49.42297007
2019-01-18,2:40,49.58036611
